InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538826,22297,HEART IVORY TRELLIS SMALL,48,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,22335,HEART DECORATION PAINTED ZINC ,96,12/14/2010 12:58,0.65,12370.0,Cyprus
538826,22296,HEART IVORY TRELLIS LARGE,24,12/14/2010 12:58,1.65,12370.0,Cyprus
538826,20961,STRAWBERRY BATH SPONGE ,10,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,20963,APPLE BATH SPONGE,10,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,20966,SANDWICH BATH SPONGE,10,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,5,12/14/2010 12:58,2.55,12370.0,Cyprus
538826,22083,PAPER CHAIN KIT RETROSPOT,1,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,22085,PAPER CHAIN KIT SKULLS ,1,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,22088,PAPER BUNTING COLOURED LACE,1,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,21207,SKULL AND CROSSBONES  GARLAND ,1,12/14/2010 12:58,1.65,12370.0,Cyprus
538826,22087,PAPER BUNTING WHITE LACE,1,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,1,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,20707,CRAZY DAISY HEART DECORATION,1,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,12/14/2010 12:58,4.25,12370.0,Cyprus
538826,22582,PACK OF 6 SWEETIE GIFT BOXES,6,12/14/2010 12:58,2.55,12370.0,Cyprus
538826,21189,WHITE HONEYCOMB PAPER GARLAND ,2,12/14/2010 12:58,1.65,12370.0,Cyprus
538826,21231,SWEETHEART CERAMIC TRINKET BOX,8,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,35924,HANGING FAIRY CAKE DECORATION,10,12/14/2010 12:58,2.1,12370.0,Cyprus
538826,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,3,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,21110,LARGE CAKE TOWEL PINK SPOTS,6,12/14/2010 12:58,6.75,12370.0,Cyprus
538826,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,3,12/14/2010 12:58,6.75,12370.0,Cyprus
538826,21232,STRAWBERRY CERAMIC TRINKET BOX,18,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,85194L,HANGING SPRING FLOWER EGG LARGE,36,12/14/2010 12:58,0.85,12370.0,Cyprus
538826,21107,CREAM SLICE FLANNEL PINK SPOT ,24,12/14/2010 12:58,2.55,12370.0,Cyprus
538826,84879,ASSORTED COLOUR BIRD ORNAMENT,24,12/14/2010 12:58,1.69,12370.0,Cyprus
538826,21385,IVORY HANGING DECORATION  HEART,24,12/14/2010 12:58,0.85,12370.0,Cyprus
538826,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",12,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,12/14/2010 12:58,2.1,12370.0,Cyprus
538826,22745,POPPY'S PLAYHOUSE BEDROOM ,1,12/14/2010 12:58,2.1,12370.0,Cyprus
538826,22747,POPPY'S PLAYHOUSE BATHROOM,1,12/14/2010 12:58,2.1,12370.0,Cyprus
538826,22748,POPPY'S PLAYHOUSE KITCHEN,1,12/14/2010 12:58,2.1,12370.0,Cyprus
538826,21112,"SWISS ROLL TOWEL, PINK  SPOTS",12,12/14/2010 12:58,2.95,12370.0,Cyprus
538826,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,24,12/14/2010 12:58,1.69,12370.0,Cyprus
538826,21390,FILIGRIS HEART WITH BUTTERFLY,24,12/14/2010 12:58,1.25,12370.0,Cyprus
538826,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,12/14/2010 12:58,2.55,12370.0,Cyprus
538826,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,12/14/2010 12:58,2.95,12370.0,Cyprus
538827,84660A,WHITE STITCHED WALL CLOCK,60,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84509E,SET OF 4 CAROUSEL PLACEMATS ,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84356,POMPOM CURTAIN,24,12/14/2010 12:59,1.95,14298.0,United Kingdom
538827,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",20,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,144,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,75011,BLUE DAISY MOBILE,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,70007,HI TEC ALPINE HAND WARMER,60,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,70006,LOVE HEART POCKET WARMER,60,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,47504K,ENGLISH ROSE GARDEN SECATEURS,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,47504H,ENGLISH ROSE SPIRIT LEVEL ,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,35651,VINTAGE BEAD PINK SCARF ,24,12/14/2010 12:59,1.65,14298.0,United Kingdom
538827,35648,VINTAGE BEAD PINK PURSE ,24,12/14/2010 12:59,2.95,14298.0,United Kingdom
538827,35646,VINTAGE BEAD PINK EVENING BAG,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,22889,NUMBER TILE VINTAGE FONT No ,96,12/14/2010 12:59,0.75,14298.0,United Kingdom
538827,22888,NUMBER TILE VINTAGE FONT 9 ,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22887,NUMBER TILE VINTAGE FONT 8,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22886,NUMBER TILE VINTAGE FONT 7,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22885,NUMBER TILE VINTAGE FONT 6 ,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22884,NUMBER TILE VINTAGE FONT 5,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22883,NUMBER TILE VINTAGE FONT 4,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22882,NUMBER TILE VINTAGE FONT 3,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22881,NUMBER TILE VINTAGE FONT 2,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22880,NUMBER TILE VINTAGE FONT 1,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22879,NUMBER TILE VINTAGE FONT 0,24,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22834,HAND WARMER BABUSHKA DESIGN,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22783,SET 3 WICKER OVAL BASKETS W LIDS,8,12/14/2010 12:59,7.95,14298.0,United Kingdom
538827,22782,SET 3 WICKER STORAGE BASKETS ,8,12/14/2010 12:59,9.95,14298.0,United Kingdom
538827,22702,BLACK AND WHITE CAT BOWL,24,12/14/2010 12:59,0.65,14298.0,United Kingdom
538827,22701,PINK DOG BOWL,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22700,BLACK AND WHITE DOG BOWL,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22647,CERAMIC LOVE HEART MONEY BANK,36,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,22609,PENS ASSORTED SPACEBALL,72,12/14/2010 12:59,0.21,14298.0,United Kingdom
538827,22608,PENS ASSORTED FUNKY JEWELED ,72,12/14/2010 12:59,0.21,14298.0,United Kingdom
538827,22378,WALL TIDY RETROSPOT ,20,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22377,BOTTLE BAG RETROSPOT ,20,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22345,PARTY PIZZA DISH BLUE POLKADOT,48,12/14/2010 12:59,0.21,14298.0,United Kingdom
538827,22344,PARTY PIZZA DISH PINK POLKADOT,48,12/14/2010 12:59,0.21,14298.0,United Kingdom
538827,22117,METAL SIGN HER DINNER IS SERVED ,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22116,METAL SIGN HIS DINNER IS SERVED,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,22074,6 RIBBONS SHIMMERING PINKS ,48,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,21873,IF YOU CAN'T STAND THE HEAT MUG,36,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,21632,VINTAGE PINK DECORATIVE PARASOL,12,12/14/2010 12:59,3.95,14298.0,United Kingdom
538827,21631,HIPPY CHIC DECORATIVE PARASOL,12,12/14/2010 12:59,3.95,14298.0,United Kingdom
538827,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,21110,LARGE CAKE TOWEL PINK SPOTS,24,12/14/2010 12:59,1.95,14298.0,United Kingdom
538827,21065,BOOM BOX SPEAKER GIRLS,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,20801,LARGE PINK GLASS SUNDAE DISH,16,12/14/2010 12:59,0.75,14298.0,United Kingdom
538827,20705,MRS ROBOT SOFT TOY,16,12/14/2010 12:59,1.95,14298.0,United Kingdom
538827,20704,MR ROBOT SOFT TOY,16,12/14/2010 12:59,1.95,14298.0,United Kingdom
538827,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,12/14/2010 12:59,2.55,14298.0,United Kingdom
538827,21733,RED HANGING HEART T-LIGHT HOLDER,32,12/14/2010 12:59,2.55,14298.0,United Kingdom
538827,21484,CHICK GREY HOT WATER BOTTLE,12,12/14/2010 12:59,2.95,14298.0,United Kingdom
538827,18098C,PORCELAIN BUTTERFLY OIL BURNER,12,12/14/2010 12:59,2.55,14298.0,United Kingdom
538827,21485,RETROSPOT HEART HOT WATER BOTTLE,6,12/14/2010 12:59,4.25,14298.0,United Kingdom
538827,21481,FAWN BLUE HOT WATER BOTTLE,12,12/14/2010 12:59,2.55,14298.0,United Kingdom
538827,79321,CHILLI LIGHTS,12,12/14/2010 12:59,4.25,14298.0,United Kingdom
538827,79302M,"ART LIGHTS,FUNK MONKEY",20,12/14/2010 12:59,2.55,14298.0,United Kingdom
538827,22252,BIRDCAGE DECORATION TEALIGHT HOLDER,24,12/14/2010 12:59,1.06,14298.0,United Kingdom
538827,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,12/14/2010 12:59,3.39,14298.0,United Kingdom
538827,21355,TOAST ITS - I LOVE YOU ,24,12/14/2010 12:59,1.05,14298.0,United Kingdom
538827,82001S,VINYL RECORD FRAME SILVER,24,12/14/2010 12:59,3.39,14298.0,United Kingdom
538827,22041,"RECORD FRAME 7"" SINGLE SIZE ",24,12/14/2010 12:59,2.1,14298.0,United Kingdom
538827,21137,BLACK RECORD COVER FRAME,24,12/14/2010 12:59,3.39,14298.0,United Kingdom
538827,72232,FENG SHUI PILLAR CANDLE,48,12/14/2010 12:59,0.19,14298.0,United Kingdom
538827,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,90125A,PINK BERTIE GLASS BEAD BAG CHARM,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,85180B,PINK HEARTS LIGHT CHAIN ,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,85180A,RED HEARTS LIGHT CHAIN ,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,85159B,"WHITE TEA,COFFEE,SUGAR JARS",12,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,85159A,"BLACK TEA,COFFEE,SUGAR JARS",12,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,12,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,84917,WHITE HAND TOWEL WITH BUTTERFLY,20,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84916,HAND TOWEL PALE BLUE W FLOWERS,20,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84915,HAND TOWEL PINK FLOWER AND DAISY,20,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84823,DANISH ROSE FOLDING CHAIR,6,12/14/2010 12:59,7.95,14298.0,United Kingdom
538827,84821,DANISH ROSE DELUXE COASTER,96,12/14/2010 12:59,0.21,14298.0,United Kingdom
538827,84820,DANISH ROSE TRINKET TRAYS,24,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84818,DANISH ROSE PHOTO FRAME,24,12/14/2010 12:59,0.85,14298.0,United Kingdom
538827,84817,DANISH ROSE DECORATIVE PLATE,144,12/14/2010 12:59,0.42,14298.0,United Kingdom
538827,84766,SILVER ROCOCO CANDLE STICK,12,12/14/2010 12:59,1.95,14298.0,United Kingdom
538827,84660C,PINK STITCHED WALL CLOCK,40,12/14/2010 12:59,1.25,14298.0,United Kingdom
538827,84660B,BLACK STITCHED WALL CLOCK,40,12/14/2010 12:59,1.25,14298.0,United Kingdom
538828,22969,HOMEMADE JAM SCENTED CANDLES,96,12/14/2010 13:00,1.25,14298.0,United Kingdom
538828,22966,GINGERBREAD MAN COOKIE CUTTER,24,12/14/2010 13:00,1.06,14298.0,United Kingdom
538828,22922,FRIDGE MAGNETS US DINER ASSORTED,60,12/14/2010 13:00,0.72,14298.0,United Kingdom
538828,22915,ASSORTED BOTTLE TOP  MAGNETS ,120,12/14/2010 13:00,0.36,14298.0,United Kingdom
538829,22834,HAND WARMER BABUSHKA DESIGN,384,12/14/2010 13:00,0.85,16191.0,United Kingdom
538830,22962,JAM JAR WITH PINK LID,24,12/14/2010 13:01,0.72,14298.0,United Kingdom
538830,22963,JAM JAR WITH BLUE LID,24,12/14/2010 13:01,0.72,14298.0,United Kingdom
538830,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,12/14/2010 13:01,3.45,14298.0,United Kingdom
538830,22960,JAM MAKING SET WITH JARS,12,12/14/2010 13:01,3.75,14298.0,United Kingdom
538830,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,12/14/2010 13:01,4.25,14298.0,United Kingdom
538831,21319,GLASS CHALICE GREEN  SMALL ,36,12/14/2010 13:02,1.45,18144.0,United Kingdom
538831,84879,ASSORTED COLOUR BIRD ORNAMENT,160,12/14/2010 13:02,1.45,18144.0,United Kingdom
538831,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,12/14/2010 13:02,1.65,18144.0,United Kingdom
538831,21314,SMALL GLASS HEART TRINKET POT,16,12/14/2010 13:02,2.1,18144.0,United Kingdom
538832,21668,RED STRIPE CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21671,RED SPOT CERAMIC DRAWER KNOB,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,22585,PACK OF 6 BIRDY GIFT TAGS,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12/14/2010 13:03,1.69,17158.0,United Kingdom
538832,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/14/2010 13:03,2.95,17158.0,United Kingdom
538832,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,84946,ANTIQUE SILVER TEA GLASS ETCHED,24,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21875,KINGS CHOICE MUG,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21877,HOME SWEET HOME MUG,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21871,SAVE THE PLANET MUG,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538832,21524,DOORMAT SPOTTY HOME SWEET HOME,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,22692,DOORMAT WELCOME TO OUR HOME,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,48187,DOORMAT NEW ENGLAND,2,12/14/2010 13:03,7.95,17158.0,United Kingdom
538832,21733,RED HANGING HEART T-LIGHT HOLDER,6,12/14/2010 13:03,2.95,17158.0,United Kingdom
538832,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,12/14/2010 13:03,0.65,17158.0,United Kingdom
538832,84949,SILVER HANGING T-LIGHT HOLDER,6,12/14/2010 13:03,1.65,17158.0,United Kingdom
538832,22654,DELUXE SEWING KIT ,3,12/14/2010 13:03,5.95,17158.0,United Kingdom
538832,21621,VINTAGE UNION JACK BUNTING,2,12/14/2010 13:03,8.5,17158.0,United Kingdom
538832,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,12/14/2010 13:03,0.85,17158.0,United Kingdom
538832,21494,ROTATING LEAVES T-LIGHT HOLDER,12,12/14/2010 13:03,1.25,17158.0,United Kingdom
538836,22197,SMALL POPCORN HOLDER,6,12/14/2010 13:09,0.85,12748.0,United Kingdom
538836,84879,ASSORTED COLOUR BIRD ORNAMENT,4,12/14/2010 13:09,1.69,12748.0,United Kingdom
538836,21360,JOY LARGE WOOD LETTERS,1,12/14/2010 13:09,9.95,12748.0,United Kingdom
538836,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/14/2010 13:09,8.5,12748.0,United Kingdom
538836,22112,CHOCOLATE HOT WATER BOTTLE,1,12/14/2010 13:09,4.95,12748.0,United Kingdom
538836,22141,CHRISTMAS CRAFT TREE TOP ANGEL,80,12/14/2010 13:09,1.85,12748.0,United Kingdom
538836,85104,SILVER GLASS T-LIGHT SET,1,12/14/2010 13:09,2.95,12748.0,United Kingdom
538836,21162,TOXIC AREA  DOOR HANGER ,1,12/14/2010 13:09,1.45,12748.0,United Kingdom
538836,21159,MOODY BOY  DOOR HANGER ,1,12/14/2010 13:09,1.45,12748.0,United Kingdom
538836,22483,RED GINGHAM TEDDY BEAR ,1,12/14/2010 13:09,2.95,12748.0,United Kingdom
538836,84580,MOUSE TOY WITH PINK T-SHIRT,1,12/14/2010 13:09,3.75,12748.0,United Kingdom
538836,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,1,12/14/2010 13:09,2.1,12748.0,United Kingdom
538836,35965,FOLKART HEART NAPKIN RINGS,1,12/14/2010 13:09,2.95,12748.0,United Kingdom
538836,22318,FIVE HEART HANGING DECORATION,1,12/14/2010 13:09,2.95,12748.0,United Kingdom
538836,20931,BLUE POT PLANT CANDLE ,1,12/14/2010 13:09,3.75,12748.0,United Kingdom
538836,79403,FROSTED WHITE BASE ,1,12/14/2010 13:09,0.85,12748.0,United Kingdom
538836,21644,ASSORTED TUTTI FRUTTI HEART BOX,2,12/14/2010 13:09,1.25,12748.0,United Kingdom
538836,21843,RED RETROSPOT CAKE STAND,1,12/14/2010 13:09,10.95,12748.0,United Kingdom
538836,22470,HEART OF WICKER LARGE,1,12/14/2010 13:09,2.95,12748.0,United Kingdom
538836,20751,FUNKY WASHING UP GLOVES ASSORTED,1,12/14/2010 13:09,2.1,12748.0,United Kingdom
538836,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,12/14/2010 13:09,3.75,12748.0,United Kingdom
538836,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,12/14/2010 13:09,2.1,12748.0,United Kingdom
538839,90214M,"LETTER ""M"" BLING KEY RING",7,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,15056N,EDWARDIAN PARASOL NATURAL,1,12/14/2010 13:10,5.95,14606.0,United Kingdom
538839,20679,EDWARDIAN PARASOL RED,2,12/14/2010 13:10,5.95,14606.0,United Kingdom
538839,22366,DOORMAT AIRMAIL ,1,12/14/2010 13:10,7.95,14606.0,United Kingdom
538839,22483,RED GINGHAM TEDDY BEAR ,1,12/14/2010 13:10,2.95,14606.0,United Kingdom
538839,22167, OVAL WALL MIRROR DIAMANTE ,1,12/14/2010 13:10,9.95,14606.0,United Kingdom
538839,85129D,BEADED CRYSTAL HEART PINK SMALL,1,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,21361,LOVE LARGE WOOD LETTERS ,1,12/14/2010 13:10,12.75,14606.0,United Kingdom
538839,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,2,12/14/2010 13:10,16.95,14606.0,United Kingdom
538839,71459,HANGING JAM JAR T-LIGHT HOLDER,12,12/14/2010 13:10,0.85,14606.0,United Kingdom
538839,37343,POLKADOT MUG PINK ,4,12/14/2010 13:10,1.65,14606.0,United Kingdom
538839,22214,CANDLE PLATE LACE WHITE,1,12/14/2010 13:10,2.55,14606.0,United Kingdom
538839,21562,HAWAIIAN GRASS SKIRT ,1,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,20832,RED FLOCK LOVE HEART PHOTO FRAME,2,12/14/2010 13:10,0.85,14606.0,United Kingdom
538839,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,12/14/2010 13:10,9.95,14606.0,United Kingdom
538839,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,1,12/14/2010 13:10,7.95,14606.0,United Kingdom
538839,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,1,12/14/2010 13:10,9.95,14606.0,United Kingdom
538839,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,1,12/14/2010 13:10,3.75,14606.0,United Kingdom
538839,20772,GARDEN PATH JOURNAL,1,12/14/2010 13:10,2.55,14606.0,United Kingdom
538839,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,12/14/2010 13:10,0.85,14606.0,United Kingdom
538839,22540,MINI JIGSAW CIRCUS PARADE ,1,12/14/2010 13:10,0.42,14606.0,United Kingdom
538839,20780,BLACK EAR MUFF HEADPHONES,3,12/14/2010 13:10,5.49,14606.0,United Kingdom
538839,21874,GIN AND TONIC MUG,1,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,21934,SKULL SHOULDER BAG,2,12/14/2010 13:10,1.65,14606.0,United Kingdom
538839,22299,PIG KEYRING WITH LIGHT & SOUND ,1,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,12/14/2010 13:10,7.95,14606.0,United Kingdom
538839,22606,WOODEN SKITTLES GARDEN SET,1,12/14/2010 13:10,15.95,14606.0,United Kingdom
538839,21539,RED RETROSPOT BUTTER DISH,1,12/14/2010 13:10,4.95,14606.0,United Kingdom
538839,21408,SPOTTY PINK DUCK DOORSTOP,1,12/14/2010 13:10,4.25,14606.0,United Kingdom
538839,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12/14/2010 13:10,2.95,14606.0,United Kingdom
538839,20977,36 PENCILS TUBE WOODLAND,1,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,12/14/2010 13:10,1.49,14606.0,United Kingdom
538839,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12/14/2010 13:10,2.95,14606.0,United Kingdom
538839,22198,LARGE POPCORN HOLDER ,19,12/14/2010 13:10,1.65,14606.0,United Kingdom
538839,21210,SET OF 72 RETROSPOT PAPER  DOILIES,1,12/14/2010 13:10,1.45,14606.0,United Kingdom
538839,21657,MILK BOTTLE WITH GLASS STOPPER ,1,12/14/2010 13:10,6.95,14606.0,United Kingdom
538839,85114C,RED ENCHANTED FOREST PLACEMAT,5,12/14/2010 13:10,1.65,14606.0,United Kingdom
538839,21357,TOAST ITS - DINOSAUR,2,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,2,12/14/2010 13:10,1.65,14606.0,United Kingdom
538839,21357,TOAST ITS - DINOSAUR,1,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,21850,BLUE  DIAMANTE PEN IN GIFT BOX,2,12/14/2010 13:10,4.95,14606.0,United Kingdom
538839,85114B,IVORY ENCHANTED FOREST PLACEMAT,4,12/14/2010 13:10,1.65,14606.0,United Kingdom
538839,21949,SET OF 6 STRAWBERRY CHOPSTICKS,6,12/14/2010 13:10,1.25,14606.0,United Kingdom
538839,20996,JAZZ HEARTS ADDRESS BOOK,3,12/14/2010 13:10,0.42,14606.0,United Kingdom
538839,21285,RETROSPOT CANDLE  MEDIUM,4,12/14/2010 13:10,2.1,14606.0,United Kingdom
538841,21987,PACK OF 6 SKULL PAPER CUPS,6,12/14/2010 13:11,0.65,16899.0,United Kingdom
538841,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,12/14/2010 13:11,3.25,16899.0,United Kingdom
538841,22197,SMALL POPCORN HOLDER,20,12/14/2010 13:11,0.85,16899.0,United Kingdom
538841,21062,PARTY INVITES SPACEMAN,4,12/14/2010 13:11,0.85,16899.0,United Kingdom
538841,21354,TOAST ITS - BEST MUM,1,12/14/2010 13:11,1.25,16899.0,United Kingdom
538841,21355,TOAST ITS - I LOVE YOU ,1,12/14/2010 13:11,1.25,16899.0,United Kingdom
538841,21358,TOAST ITS - HAPPY BIRTHDAY,2,12/14/2010 13:11,1.25,16899.0,United Kingdom
538841,20727,LUNCH BAG  BLACK SKULL.,2,12/14/2010 13:11,1.65,16899.0,United Kingdom
538841,20725,LUNCH BAG RED RETROSPOT,2,12/14/2010 13:11,1.65,16899.0,United Kingdom
538841,20726,LUNCH BAG WOODLAND,2,12/14/2010 13:11,1.65,16899.0,United Kingdom
538841,21479,WHITE SKULL HOT WATER BOTTLE ,6,12/14/2010 13:11,3.75,16899.0,United Kingdom
538841,22332,SKULLS PARTY BAG + STICKER SET,5,12/14/2010 13:11,1.65,16899.0,United Kingdom
538841,22470,HEART OF WICKER LARGE,10,12/14/2010 13:11,2.95,16899.0,United Kingdom
538841,20685,DOORMAT RED RETROSPOT,3,12/14/2010 13:11,7.95,16899.0,United Kingdom
538841,48173C,DOORMAT BLACK FLOCK ,5,12/14/2010 13:11,7.95,16899.0,United Kingdom
538841,21988,PACK OF 6 SKULL PAPER PLATES,5,12/14/2010 13:11,0.85,16899.0,United Kingdom
538843,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,12/14/2010 13:18,8.5,16033.0,United Kingdom
